id,date,state,city,address,n_killed,n_injured,incident_url
2280187,"April 16, 2022",Georgia,Athens,Cone Dr,1,0,https://www.gunviolencearchive.org/incident/2280187
2280941,"April 16, 2022",Indiana,Indianapolis,N/A,0,1,https://www.gunviolencearchive.org/incident/2280941
2280468,"April 16, 2022",California,West Hollywood,8200 block of Sunset Blvd,0,1,https://www.gunviolencearchive.org/incident/2280468
2280185,"April 16, 2022",Georgia,Atlanta,2261 Cascade Rd,1,0,https://www.gunviolencearchive.org/incident/2280185
2280495,"April 16, 2022",Maryland,Baltimore,5300 block of Maple Ave,1,3,https://www.gunviolencearchive.org/incident/2280495
2282557,"April 16, 2022",Louisiana,Marksville,Ferdinand St,1,0,https://www.gunviolencearchive.org/incident/2282557
2280897,"April 16, 2022",Indiana,Indianapolis,5273 E 38th St,0,1,https://www.gunviolencearchive.org/incident/2280897
2280937,"April 16, 2022",Indiana,Indianapolis,1500 block of E 38th St,0,1,https://www.gunviolencearchive.org/incident/2280937
2280152,"April 16, 2022",Florida,Saint Petersburg,1500 Dr Martin Luther King Jr St S,0,1,https://www.gunviolencearchive.org/incident/2280152
2280907,"April 16, 2022",Indiana,Indianapolis,Shellbark Dr,1,0,https://www.gunviolencearchive.org/incident/2280907
2285484,"April 16, 2022",Georgia,Sylvester,Sumner Ln,0,1,https://www.gunviolencearchive.org/incident/2285484
2280613,"April 16, 2022",New Mexico,Roswell,1101 W 4th St,2,0,https://www.gunviolencearchive.org/incident/2280613
2280196,"April 16, 2022",District of Columbia,Washington,1100 block of Raum St NE,1,0,https://www.gunviolencearchive.org/incident/2280196
2280114,"April 16, 2022",Texas,Corpus Christi,5200 block of Weber Rd,1,0,https://www.gunviolencearchive.org/incident/2280114
2282464,"April 16, 2022",Ohio,Columbus,I-670,0,1,https://www.gunviolencearchive.org/incident/2282464
2282472,"April 16, 2022",Ohio,Columbus,1100 Block of E Como Ave,1,0,https://www.gunviolencearchive.org/incident/2282472
2280858,"April 16, 2022",Florida,Sarasota,23rd St and Dixie Ave,0,2,https://www.gunviolencearchive.org/incident/2280858
2280890,"April 16, 2022",Ohio,Akron,300 block of Storer Ave,1,0,https://www.gunviolencearchive.org/incident/2280890
2281244,"April 16, 2022",Nevada,North Las Vegas,4900 block of Support St,0,4,https://www.gunviolencearchive.org/incident/2281244
2280885,"April 16, 2022",Georgia,Atlanta,836 Ralph David Abernathy Blvd,0,1,https://www.gunviolencearchive.org/incident/2280885
2281510,"April 16, 2022",New Mexico,Las Cruces,800 block of Fir Ave,1,0,https://www.gunviolencearchive.org/incident/2281510
2285970,"April 16, 2022",New Mexico,Farmington,1200 block of Randolph Ave,1,0,https://www.gunviolencearchive.org/incident/2285970
2280068,"April 16, 2022",Florida,Delray Beach,10317 W Atlantic Ave,1,0,https://www.gunviolencearchive.org/incident/2280068
2280770,"April 16, 2022",Pennsylvania,Duquesne,200 block of Harden Ave,0,1,https://www.gunviolencearchive.org/incident/2280770
2280059,"April 16, 2022",District of Columbia,Washington,50 block of Chesapeake St SE,0,1,https://www.gunviolencearchive.org/incident/2280059
2280863,"April 16, 2022",District of Columbia,Washington,M St SE and 12th St SE,0,1,https://www.gunviolencearchive.org/incident/2280863
2280384,"April 16, 2022",Pennsylvania,Philadelphia,5600 Newton Ave,1,0,https://www.gunviolencearchive.org/incident/2280384
2282395,"April 16, 2022",Florida,Cape Coral,1139 SW 15th St,0,1,https://www.gunviolencearchive.org/incident/2282395
2280044,"April 16, 2022",Illinois,Chicago,300 block of S Sacramento Blvd,0,1,https://www.gunviolencearchive.org/incident/2280044
2281139,"April 16, 2022",Pennsylvania,Wyncote,8100 block of Ogontz Ave,0,1,https://www.gunviolencearchive.org/incident/2281139
2280840,"April 16, 2022",Florida,Miami Gardens,3201 NW 185th St,0,2,https://www.gunviolencearchive.org/incident/2280840
2280793,"April 16, 2022",Florida,Jacksonville,5354 Normandy Blvd,0,1,https://www.gunviolencearchive.org/incident/2280793
2280049,"April 16, 2022",Maryland,Baltimore,100 block of W Hamburg St,0,1,https://www.gunviolencearchive.org/incident/2280049
2280193,"April 16, 2022",District of Columbia,Washington,1200 block of Southern Ave SE,1,0,https://www.gunviolencearchive.org/incident/2280193
2280533,"April 16, 2022",California,San Jose,13000 block of Pfeifle Ave,1,0,https://www.gunviolencearchive.org/incident/2280533
2281410,"April 16, 2022",Texas,Daingerfield,FM 144 and Edwards Rd,1,6,https://www.gunviolencearchive.org/incident/2281410
2280017,"April 16, 2022",New York,Syracuse,300 block of S Clinton St,1,4,https://www.gunviolencearchive.org/incident/2280017
2280802,"April 16, 2022",Wisconsin,Milwaukee,W Lisbon Ave and N 36th St,0,1,https://www.gunviolencearchive.org/incident/2280802
2280787,"April 16, 2022",Georgia,Milledgeville,2485 N Columbia St,0,4,https://www.gunviolencearchive.org/incident/2280787
2281522,"April 16, 2022",Utah,Salt Lake City (West Valley City),3852 S 1845 W,0,2,https://www.gunviolencearchive.org/incident/2281522
2280772,"April 16, 2022",Pennsylvania,Pittsburgh,600 block of Singer Place,0,3,https://www.gunviolencearchive.org/incident/2280772
2282303,"April 16, 2022",Montana,Essex,15644 US-2,1,0,https://www.gunviolencearchive.org/incident/2282303
2280117,"April 16, 2022",Pennsylvania,Pittsburgh,3100 block of McClure Ave,1,0,https://www.gunviolencearchive.org/incident/2280117
2280723,"April 16, 2022",New Jersey,Trenton,Prospect St and Spring St,0,1,https://www.gunviolencearchive.org/incident/2280723
2280705,"April 16, 2022",New Jersey,Roselle,Thompson Ave,0,1,https://www.gunviolencearchive.org/incident/2280705
2280701,"April 16, 2022",Michigan,Saginaw,Mason St and Brockway St,0,1,https://www.gunviolencearchive.org/incident/2280701
2280697,"April 16, 2022",Michigan,Grand Rapids,400 block of Hall St SW,0,3,https://www.gunviolencearchive.org/incident/2280697
2280693,"April 16, 2022",Michigan,Clinton Township (Clinton Twp),Hayes Rd and 15 Mile Rd,0,1,https://www.gunviolencearchive.org/incident/2280693
2280523,"April 16, 2022",Alabama,Huntsville,4400 block of Myrtlewood Dr,0,1,https://www.gunviolencearchive.org/incident/2280523
2280687,"April 16, 2022",Connecticut,Hartford,N/A,0,1,https://www.gunviolencearchive.org/incident/2280687
2281456,"April 16, 2022",Texas,San Antonio,Mission Pkwy and VFW Blvd,0,1,https://www.gunviolencearchive.org/incident/2281456
2280685,"April 16, 2022",Iowa,Des Moines,47th St and Madison Ave,0,1,https://www.gunviolencearchive.org/incident/2280685
2281383,"April 16, 2022",Texas,Houston,5015 Westheimer Rd,0,1,https://www.gunviolencearchive.org/incident/2281383
2282843,"April 16, 2022",Alabama,Sheffield,800 block of Southeast 17th St,1,0,https://www.gunviolencearchive.org/incident/2282843
2281097,"April 16, 2022",Colorado,Lafayette,750 S Lafayette Dr,0,1,https://www.gunviolencearchive.org/incident/2281097
2281401,"April 16, 2022",Florida,Fort Lauderdale (Tamarac),NW 57th Dr and NW 73rd Ave,0,1,https://www.gunviolencearchive.org/incident/2281401
2281875,"April 16, 2022",Arkansas,Stamps,159 Chestnut St,1,0,https://www.gunviolencearchive.org/incident/2281875
2281387,"April 16, 2022",Washington,Yakima,N 18th Ave and Jerome Ave,0,1,https://www.gunviolencearchive.org/incident/2281387
2280653,"April 16, 2022",Alabama,Montgomery,3300 block of Willow Lane Dr,0,1,https://www.gunviolencearchive.org/incident/2280653
2280628,"April 16, 2022",New Mexico,Prewitt,I-40,1,0,https://www.gunviolencearchive.org/incident/2280628
2285232,"April 15, 2022",Virginia,Norfolk,Decatur Ave,1,0,https://www.gunviolencearchive.org/incident/2285232
2279830,"April 15, 2022",New York,Corona (Queens),65th Pl and Woodside Ave,0,1,https://www.gunviolencearchive.org/incident/2279830
2282939,"April 15, 2022",Michigan,Jackson,Martin Luther King Jr Dr and W Euclid Ave,0,1,https://www.gunviolencearchive.org/incident/2282939
2280617,"April 15, 2022",California,Los Angeles,San Pedro St and Florence Ave,0,1,https://www.gunviolencearchive.org/incident/2280617
2280608,"April 15, 2022",California,Los Angeles,Maie Ave and 92nd St,0,1,https://www.gunviolencearchive.org/incident/2280608
2280610,"April 15, 2022",California,Los Angeles,428 E 92nd St,0,1,https://www.gunviolencearchive.org/incident/2280610
2279807,"April 15, 2022",Maryland,Baltimore,800 block of W Cross St,0,1,https://www.gunviolencearchive.org/incident/2279807
2279993,"April 15, 2022",Alabama,Jasper,5000 block of Hwy 78,1,0,https://www.gunviolencearchive.org/incident/2279993
2280600,"April 15, 2022",California,Los Angeles,W Slauson Ave,0,2,https://www.gunviolencearchive.org/incident/2280600
2280595,"April 15, 2022",Alabama,Valley,7900 block of Lee Rd 279,1,0,https://www.gunviolencearchive.org/incident/2280595
2279668,"April 15, 2022",North Carolina,Durham,1400 E Cornwallis Rd,1,1,https://www.gunviolencearchive.org/incident/2279668
2279796,"April 15, 2022",Delaware,Wilmington,800 block of E 22nd St,0,1,https://www.gunviolencearchive.org/incident/2279796
2279752,"April 15, 2022",Virginia,Lynchburg,89 Belle Terre Dr,0,3,https://www.gunviolencearchive.org/incident/2279752
2280541,"April 15, 2022",Missouri,West Plains,505 Porter Wagoner Blvd,1,0,https://www.gunviolencearchive.org/incident/2280541
2280535,"April 15, 2022",Missouri,Saint Louis,S Grand Blvd and Gravois Ave,0,1,https://www.gunviolencearchive.org/incident/2280535
2279693,"April 15, 2022",Wisconsin,Milwaukee,W Mitchell St and Miller Park Way,0,1,https://www.gunviolencearchive.org/incident/2279693
2280531,"April 15, 2022",Missouri,Kansas City,3800 block of E Gregory Blvd,1,0,https://www.gunviolencearchive.org/incident/2280531
2280416,"April 15, 2022",New York,Rochester,55 N Plymouth Ave,0,2,https://www.gunviolencearchive.org/incident/2280416
2280509,"April 15, 2022",California,Stockton,700 block of W 8th St,1,0,https://www.gunviolencearchive.org/incident/2280509
2281101,"April 15, 2022",Colorado,Pueblo,600 block of E 3rd St,1,0,https://www.gunviolencearchive.org/incident/2281101
2280502,"April 15, 2022",Mississippi,Vicksburg,3600 Washington St,0,1,https://www.gunviolencearchive.org/incident/2280502
2279768,"April 15, 2022",Illinois,Chicago,4100 block of W 47th St,0,1,https://www.gunviolencearchive.org/incident/2279768
2279765,"April 15, 2022",Ohio,Columbus,4700 block of N High St,0,1,https://www.gunviolencearchive.org/incident/2279765
2279763,"April 15, 2022",Illinois,Chicago,6800 block of S Halsted St,0,1,https://www.gunviolencearchive.org/incident/2279763
2280488,"April 15, 2022",California,Livermore,Collier Canyon Rd and Meritage Common,1,0,https://www.gunviolencearchive.org/incident/2280488
2279760,"April 15, 2022",Virginia,Bassett,965 Boxwood Ln,0,1,https://www.gunviolencearchive.org/incident/2279760
2279486,"April 15, 2022",Indiana,Indianapolis,5340 Holly Springs Drive W,3,0,https://www.gunviolencearchive.org/incident/2279486
2279732,"April 15, 2022",Michigan,Warren,4925 E 8 Mile Rd,0,1,https://www.gunviolencearchive.org/incident/2279732
2280458,"April 15, 2022",California,Long Beach,1000 block of Via Wanda,1,0,https://www.gunviolencearchive.org/incident/2280458
2283494,"April 15, 2022",California,Santa Maria,200 block of E Main St,0,1,https://www.gunviolencearchive.org/incident/2283494
2279780,"April 15, 2022",Michigan,Detroit,Hubbell Ave and W Grand River Ave,1,0,https://www.gunviolencearchive.org/incident/2279780
2280419,"April 15, 2022",North Carolina,Greensboro,3100 block of Hayden St,0,1,https://www.gunviolencearchive.org/incident/2280419
2280399,"April 15, 2022",Oklahoma,Oklahoma City,7028 NW 16th St,0,1,https://www.gunviolencearchive.org/incident/2280399
2281794,"April 15, 2022",Georgia,Roswell,100 Block of Millbrook Cir,0,1,https://www.gunviolencearchive.org/incident/2281794
2280394,"April 15, 2022",North Carolina,Charlotte,4335 N Tryon St,0,1,https://www.gunviolencearchive.org/incident/2280394
2279271,"April 15, 2022",Texas,Houston,16350 Ella Blvd,1,0,https://www.gunviolencearchive.org/incident/2279271
2280378,"April 15, 2022",South Carolina,Spartanburg,170 Kensington Dr,0,1,https://www.gunviolencearchive.org/incident/2280378
2280368,"April 15, 2022",Kansas,Topeka,N/A,0,1,https://www.gunviolencearchive.org/incident/2280368
